DateTime,BE,DE,ES,FR,NL,PL,GB
23/04/2023 11:00,48.15,48.16,0,48.13,48.16,48.2,129.197247
23/04/2023 12:00,35.45,35.5,1.5,35.37,35.48,36.07,135.3731531
23/04/2023 13:00,10,10.02,1.5,9.98,10.01,21.68,119.87129
23/04/2023 14:00,4.87,4.88,0,4.87,4.88,24.01,101.0500184
23/04/2023 15:00,34.7,34.71,0,34.69,34.71,43.47,107.7678688
23/04/2023 16:00,64.13,64.15,0,64.1,64.14,92.08,97.88867702
23/04/2023 17:00,98.94,100.25,0,97.81,100.26,118.86,110.2856513
23/04/2023 18:00,115.49,125.74,0,109.72,123.81,127.99,135.4296056
23/04/2023 19:00,125.56,138.14,3.23,107.64,140.9,131.79,139.1441817
23/04/2023 20:00,126.4,137.13,88,109.4,140.36,136.3,133.6908679
23/04/2023 21:00,125.02,125.02,125.02,125.02,125.02,125.02,120.4358152
23/04/2023 22:00,116.95,116.95,120,116.95,116.95,116.95,103.590382
23/04/2023 23:00,109.72,109.6,109.84,109.84,109.65,123.3,96.87253158
24/04/2023 00:00,87.7,87.7,90,87.7,87.7,125.03,90.38806935
24/04/2023 01:00,83.58,83.58,91.8,83.58,83.58,117.74,88.19506217
24/04/2023 02:00,82.09,82.09,91.82,82.09,82.09,117.73,86.52204638
24/04/2023 03:00,76.4,76.4,93.4,76.4,76.4,117.73,86.284659
24/04/2023 04:00,75.08,75.08,100.88,75.08,75.08,120.16,95.11320855
24/04/2023 05:00,86.55,86.55,105,86.55,86.55,121.23,101.0252846
24/04/2023 06:00,114.6,114.6,115.46,114.6,114.6,127.07,135.0055918
24/04/2023 07:00,133.8,133.8,133.8,133.8,133.8,133.8,132.5073723
24/04/2023 08:00,135,135,135,135,135,135,122.6840566
24/04/2023 09:00,126.92,126.92,126.92,126.92,126.92,129,111.0068586
24/04/2023 10:00,110.81,110.81,91.76,110.81,110.81,127.99,98.59489006
24/04/2023 11:00,108.01,108.01,75.97,108.01,108.01,127.89,95.71232907
24/04/2023 12:00,98.07,98.07,65.89,98.07,98.07,128,92.87498472
24/04/2023 13:00,94.9,94.9,60.11,94.9,94.9,128,90.12807366
24/04/2023 14:00,87,87,58.21,87,86.99,125.4,87.04203777
24/04/2023 15:00,84.91,84.91,25,84.91,84.9,126.86,88.17245385
24/04/2023 16:00,86.92,85.89,25,88.21,86.21,122.1,98.96792736
24/04/2023 17:00,98.41,97.61,49.81,99.45,97.8,120.18,123.5431728
24/04/2023 18:00,117.48,117.41,64.61,117.58,117.41,122.35,139.1203063
24/04/2023 19:00,134.57,134.57,87.71,134.57,134.57,134.57,141.3133135
24/04/2023 20:00,135.97,135.97,135.97,135.97,135.97,135.97,140.2959391
24/04/2023 21:00,138,132.13,136.55,135.71,129.06,132.67,129.9639361
24/04/2023 22:00,134.91,120.23,130,128.37,110.8,127.05,114.9180982
24/04/2023 23:00,133.63,101.25,119.15,119.15,100.9,127.76,110.0573091
25/04/2023 00:00,114.41,96.41,127.39,107.6,100,121.84,94.92921281
25/04/2023 01:00,100,95.27,123.56,98.22,98.6,115.95,95.73016042
25/04/2023 02:00,96.49,93.63,110,95.49,99.3,112.91,91.33058906
25/04/2023 03:00,92.01,92.02,96.03,91.92,92.12,113.8,94.73743662
25/04/2023 04:00,91.79,91.82,91.75,91.75,91.8,119.95,95.53838423
25/04/2023 05:00,97.39,97.41,97.35,97.35,97.36,119.35,113.7232792
25/04/2023 06:00,121.6,121.6,121.6,121.6,121.6,127.08,127.3957933
25/04/2023 07:00,134.1,134.1,134.1,134.1,134.1,134.1,136.1272503
25/04/2023 08:00,134.93,134.93,130.18,134.93,134.93,134.93,135.3488646
25/04/2023 09:00,129.34,109.76,95,122.4,99.1,126.61,122.73676
25/04/2023 10:00,118.6,96.24,79.81,110,75.62,127.73,109.3801126
25/04/2023 11:00,107.45,85.07,67.51,99,64.28,128.49,102.1038984
25/04/2023 12:00,113.35,78.56,60.21,102.38,34.9,127.21,100.2763842
25/04/2023 13:00,104.11,73.11,60.01,96.91,24.9,125.08,94.71487472
25/04/2023 14:00,99.69,64.48,49.95,91.33,13.88,126.6,92.35715571
25/04/2023 15:00,106.19,64.69,20.1,90.52,14.24,127.06,95.16611281
25/04/2023 16:00,97.8,74.18,20,89.23,50.1,117.17,113.7345601
25/04/2023 17:00,100.77,83.73,25,95,68.41,113.81,132.7880884
25/04/2023 18:00,131.07,101.23,59.11,120.04,91.96,126.61,151.9769881
25/04/2023 19:00,145.03,132.12,81.1,140.27,127.03,132.85,157.8882071
25/04/2023 20:00,144.16,144.16,133.95,144.16,144.16,144.16,157.3692833
25/04/2023 21:00,145.19,133.53,141.54,141.54,141.98,133.47,140.9329359
25/04/2023 22:00,145.2,124.6,137.53,137.53,135,125.51,123.7746076
25/04/2023 23:00,130.96,101.26,120,120,127.97,115.94,117.1865315
26/04/2023 00:00,113.19,95.48,106.79,106.79,98.5,105.93,101.5131018
26/04/2023 01:00,103.8,93.25,99.91,99.91,90.1,99.98,103.8956674
26/04/2023 02:00,94.81,94.2,94.58,94.58,95,97.89,99.7177088
26/04/2023 03:00,95,92.3,93.98,93.98,92.49,96.81,97.6851884
26/04/2023 04:00,93.33,93.33,93.33,93.33,93.33,97.9,101.8066881
26/04/2023 05:00,102.72,100.59,101.9,101.9,99.2,104.43,123.5772398
26/04/2023 06:00,125.16,125.16,125.16,125.16,125.16,125.16,142.9087671
26/04/2023 07:00,139.91,139.91,139.91,139.91,139.91,128.66,153.7601677
26/04/2023 08:00,153.9,129.97,141.53,145.13,135,126.12,148.8595352
26/04/2023 09:00,148.34,95.21,126,128.85,106,98.07,140.0180715
26/04/2023 10:00,148.69,88.23,117.81,126.54,98.23,92.33,129.1440874
26/04/2023 11:00,129.2,95.4,107,116.77,99.2,98.06,121.5785948
26/04/2023 12:00,119.51,94.27,94.99,110.01,90.03,93.56,126.445352
26/04/2023 13:00,102.48,94.54,91.79,103.27,94.54,98.65,119.1847374
26/04/2023 14:00,106.33,94.37,87.04,104.6,88,97.52,112.9516749
26/04/2023 15:00,92.85,92.85,80.95,92.85,92.85,96.52,111.1449901
26/04/2023 16:00,98.2,98.2,79.47,98.2,98.2,101.22,126.4679355
26/04/2023 17:00,114.48,112.19,83,113.6,110,112.38,151.8292733
26/04/2023 18:00,131.18,127.88,87.04,129.87,125.08,128.02,158.8188851
26/04/2023 19:00,148.11,148.11,122.01,148.11,148.11,147.82,169.0492377
26/04/2023 20:00,154.97,154.97,135.29,154.97,154.97,154.97,162.6129232
26/04/2023 21:00,146.16,146.12,146.12,146.12,146.03,145.88,146.5673038
26/04/2023 22:00,136.25,130,133.54,133.54,124.42,129.58,126.3776013
26/04/2023 23:00,120.7,120.77,120.48,120.48,120.58,122.12,108.7737163
27/04/2023 00:00,107.12,107.12,113.69,107.11,107.12,121.81,98.28334628
27/04/2023 01:00,100.39,100.58,113.69,100.21,100.47,114.33,100.4885301
27/04/2023 02:00,97.85,98,105,97.7,97.92,111.34,96.0555452
27/04/2023 03:00,96.35,96.46,100,96.24,96.4,112.2,94.42710177
27/04/2023 04:00,97.33,97.42,105,97.25,97.37,118.65,100.7033942
27/04/2023 05:00,106.99,107.19,106.8,106.8,107.09,114.5,115.2236814
27/04/2023 06:00,122.26,126.1,123.39,123.39,116.86,127.03,130.354635
27/04/2023 07:00,142.69,142.79,142.58,142.58,142.75,130.69,140.1479128
27/04/2023 08:00,135.61,135.61,135.41,135.41,134.97,127.08,134.3352745
27/04/2023 09:00,116.38,108.53,113.18,113.18,102.75,110.38,115.3480764
27/04/2023 10:00,98.85,94.64,96.99,96.99,90.6,113.05,102.0151958
27/04/2023 11:00,93.12,94.19,92.5,92.5,45,113.29,98.82616076
27/04/2023 12:00,96.25,92.78,94,94,50.1,114.58,95.00384215
27/04/2023 13:00,92.61,90.97,91,91,50,108.89,93.87297865
27/04/2023 14:00,88.03,92.55,88.74,88.74,44.9,104.12,92.24453522
27/04/2023 15:00,85.82,94.64,86.48,88.31,60,103.13,92.75342379
27/04/2023 16:00,87.5,96.28,86.48,90.36,79.68,103.48,100.0701106
27/04/2023 17:00,100.25,102.35,91.12,100.89,96.9,108.95,123.2641209
27/04/2023 18:00,118.36,125.98,99.99,120.64,109.27,125.73,135.7149279
27/04/2023 19:00,128.36,153.85,117.35,128.75,113.91,152.84,135.3304343
27/04/2023 20:00,132.21,163.57,129.8,129.8,120,161.28,128.7714261
27/04/2023 21:00,124.36,141.5,138.01,124.42,115,140.91,112.4417572
27/04/2023 22:00,115.32,125.42,126,118.61,103.8,126.34,98.32858082
27/04/2023 23:00,99.32,101.54,120,100.03,96.8,103.49,96.12339701
28/04/2023 00:00,102.03,102.03,120,102.03,102.03,121.05,89.89210486
28/04/2023 01:00,92.97,92.97,115.27,92.97,92.97,120.02,91.99318375
28/04/2023 02:00,90.35,90.35,98.7,90.35,90.35,121.29,91.51618205
28/04/2023 03:00,87.2,92.68,113.69,83.07,91.78,119.85,90.85746543
28/04/2023 04:00,92.39,92.91,92,92,92.82,122.03,92.00454093
28/04/2023 05:00,95.85,95.85,98.19,95.85,95.85,124.69,105.0539444
28/04/2023 06:00,111.51,113.77,110,110,113.25,125.02,124.3611558
28/04/2023 07:00,123.78,123.82,123.74,123.74,123.81,124.07,129.7103891
28/04/2023 08:00,126.59,126.81,126.38,126.38,126.73,128.14,125.2243017
28/04/2023 09:00,120.49,120.69,120,120.28,120.63,122.7,112.6291856
28/04/2023 10:00,113,113.18,112.81,112.81,113.13,114.41,111.3117523
28/04/2023 11:00,106,106.17,105.83,105.83,106.12,111.05,104.5428712
28/04/2023 12:00,101.89,102.05,101.72,101.72,102,113.74,99.42078155
28/04/2023 13:00,92.93,93.09,92.78,92.78,93.04,113.29,90.98239444
28/04/2023 14:00,90.03,90.19,86.65,89.85,90.14,108.53,88.50652851
28/04/2023 15:00,87.2,89,80,86.79,88.26,123.99,90.43724965
28/04/2023 16:00,90.59,90.61,81.1,90.57,90.6,124,96.18398434
28/04/2023 17:00,95.22,100.24,91.63,91.63,99.45,124,113.151616
28/04/2023 18:00,113.53,115.7,112,112,115.42,115.57,127.8705254
28/04/2023 19:00,120.13,120.04,118,120.34,120.04,132.82,130.9710364
28/04/2023 20:00,125.65,125.4,126,126,125.43,141.6,127.5411671
28/04/2023 21:00,124.34,124.34,126.93,124.34,124.34,124.34,123.316295
28/04/2023 22:00,116.71,116.71,120,116.71,116.71,122.81,105.3946599
28/04/2023 23:00,105.48,105.48,116.02,105.48,105.48,119.81,115.752411
29/04/2023 00:00,115.59,115.59,115.59,115.59,115.59,120.68,104.0885838
29/04/2023 01:00,108.56,108.56,110.25,108.56,108.56,118.47,102.3963635
29/04/2023 02:00,106.1,106.1,106.1,106.1,106.1,118.77,99.22770943
29/04/2023 03:00,105,105,105,105,105,120.41,98.92106549
29/04/2023 04:00,101.24,101.24,101.24,101.24,101.24,119.85,100.3293562
29/04/2023 05:00,102.75,102.75,102.75,102.75,102.75,120.05,104.7359433
29/04/2023 06:00,103.24,103.24,103.24,103.24,103.24,124.22,114.1169766
29/04/2023 07:00,109.4,109.4,109.4,109.4,109.4,120.51,122.6802927
29/04/2023 08:00,115.64,115.64,115.64,115.64,115.64,120.25,118.9437794
29/04/2023 09:00,106.61,106.61,106.61,106.61,106.61,124.32,124.8495147
29/04/2023 10:00,103.59,103.59,103.58,103.58,103.59,124.56,122.6575783
29/04/2023 11:00,92.87,92.87,92.87,92.87,92.87,126.78,106.4622351
29/04/2023 12:00,82.23,82.23,75.41,82.23,82.23,125.96,96.67234322
29/04/2023 13:00,84.55,78.96,69.01,82.17,75.29,126.44,93.20840235
29/04/2023 14:00,66.2,66.2,43.21,66.2,66.2,126.38,90.76660796
29/04/2023 15:00,69.05,69.05,6,69.05,69.05,124.32,93.12890206
29/04/2023 16:00,80,80,4.16,80,80,124.29,98.80749365
29/04/2023 17:00,85,85,4.16,85,85,124.7,116.2975557
29/04/2023 18:00,100.1,100.1,10,100.1,100.1,109.15,126.9960223
29/04/2023 19:00,116.57,118.36,58.09,115.32,118.18,118.29,130.1873908
29/04/2023 20:00,116.45,119.45,114.34,114.34,119.12,135.04,127.6888105
29/04/2023 21:00,120,120,120,120,120,126.37,115.195909
29/04/2023 22:00,115.57,115.57,115.57,115.57,115.57,115.57,106.2010199
29/04/2023 23:00,110,110,110,110,110,121.71,115.1277659
30/04/2023 00:00,99.28,99.28,99.28,99.28,99.28,99.28,106.4508779
30/04/2023 01:00,91.09,91.09,91.09,91.09,91.09,91.09,102.112434
30/04/2023 02:00,88.38,88.38,88.38,88.38,88.38,88.38,99.26178098
30/04/2023 03:00,85.43,85.61,85.49,85.49,86.8,85.59,93.94661925
30/04/2023 04:00,78.9,85.52,74.93,74.93,86.45,85.33,94.86655109
30/04/2023 05:00,80.17,88.27,75.07,75.07,88.27,88,98.42134943
30/04/2023 06:00,85.2,85.84,84.62,84.62,85.84,86.28,93.09483052
30/04/2023 07:00,82,82,82,82,82,82,94.87790827
30/04/2023 08:00,75,75,75,75,75,75,89.77853303
30/04/2023 09:00,50,50,50,50,50,49.93,87.45031048
30/04/2023 10:00,27.7,27.7,27.7,27.7,27.7,27.7,102.3963635
30/04/2023 11:00,48.01,5.64,30.96,30.96,-41.11,13.49,95.04826602
30/04/2023 12:00,85,-2.55,45.07,48.39,-99.6,8.98,111.913683
30/04/2023 13:00,43.33,-5.33,23.67,23.67,-59,9.95,100.7382148
30/04/2023 14:00,26.78,-3.08,14.66,14.66,-34.9,7.99,101.1470734
30/04/2023 15:00,1.71,1.19,1.5,1.5,0.64,12.65,84.88358708
30/04/2023 16:00,14,14,14,14,14,25.1,95.37762433
30/04/2023 17:00,70.57,70.57,20,70.57,70.57,91.24,120.3861417
30/04/2023 18:00,96.66,106.96,43.37,90.15,105.96,122.16,120.5110707
30/04/2023 19:00,106.89,121.16,74.67,98.02,119.75,120.53,125.5650172
30/04/2023 20:00,121.1,123.6,111.44,118.85,125.01,123.61,125.5763744
30/04/2023 21:00,122.2,122.2,122.2,122.2,122.2,122.2,117.9102758
30/04/2023 22:00,117.12,117.12,117.12,117.12,117.12,117.12,108.1090267
30/04/2023 23:00,108.71,108.71,108.71,108.71,108.71,108.71,107.5525247
01/05/2023 00:00,109.9,109.9,109.9,109.9,109.9,109.9,101.2379309
01/05/2023 01:00,99.9,99.9,99.9,99.9,99.9,99.9,93.52640348
01/05/2023 02:00,95.49,95.49,95.49,95.49,95.49,95.49,89.88074768
01/05/2023 03:00,90.88,89.98,90.59,90.59,92.5,89.97,87.82509752
01/05/2023 04:00,87.61,87.29,87.4,87.4,88.5,87.3,88.1771702
01/05/2023 05:00,88,88,88,88,88,88,94.26462038
01/05/2023 06:00,87.44,87.16,87.38,87.38,87.7,87.08,94.27597757
01/05/2023 07:00,91.89,84.2,89.56,89.56,98,84.46,92.25439896
01/05/2023 08:00,90.49,83.14,84.26,84.26,96.18,65.55,93.1061877
01/05/2023 09:00,88.5,84.04,49.81,84.11,101.2,50.09,112.0726836
01/05/2023 10:00,81.29,74.29,31,75.39,90.69,49.43,110.6416785
01/05/2023 11:00,67.5,67.99,1.6,66.61,67.99,44.25,101.0902875
01/05/2023 12:00,54.45,54.63,1.5,54.01,54.63,41.9,93.92390489
01/05/2023 13:00,34.69,34.69,1.5,34.67,34.69,34.24,86.33730652
01/05/2023 14:00,30,29.99,1.5,30.01,30,29.91,86.32594934
01/05/2023 15:00,41.12,41.19,0,41.12,41.19,40.2,86.37137807
01/05/2023 16:00,51.8,76.25,0,36.22,76.25,74.77,87.41623893
01/05/2023 17:00,49.33,95.58,0.57,17.87,89.95,92.88,95.5366249
01/05/2023 18:00,89.42,116.37,4.16,70.89,113.86,114.59,121.4310025
01/05/2023 19:00,109.55,124.64,67,98.93,123.11,123.75,117.5127743
01/05/2023 20:00,123.35,125.8,117.06,117.06,128.22,125.75,117.9329901
01/05/2023 21:00,121.72,121.72,122.57,121.72,121.72,121.39,115.445767
01/05/2023 22:00,117.9,117.9,122.57,117.9,117.9,117.9,96.69505758
01/05/2023 23:00,111.04,111.04,119,111.04,111.04,111.04,100.0454266
02/05/2023 00:00,98.48,98.48,111.34,98.48,98.48,98.48,94.80129384
02/05/2023 01:00,85.6,85.6,90.3,85.6,85.6,85.6,92.24063465
02/05/2023 02:00,83.3,83.3,90.3,83.3,83.3,83.3,88.76951885
02/05/2023 03:00,80.9,80.9,90,80.9,80.9,80.9,88.87194521
02/05/2023 04:00,81.22,81.22,90.3,81.22,81.22,81.22,95.05166941
02/05/2023 05:00,90.39,90.39,110.48,90.39,90.39,90.39,108.7995641
02/05/2023 06:00,111.06,111.06,115,111.06,111.06,111.06,132.3576287
02/05/2023 07:00,127.53,127.45,127.69,127.69,127.42,123.34,134.3037297
02/05/2023 08:00,135.26,135.17,135.43,135.43,135.15,130.57,135.3848969
02/05/2023 09:00,123.01,122.99,119.34,123.02,122.99,122.34,131.7203091
02/05/2023 10:00,115.77,115.69,115.21,115.85,115.71,112.89,112.8624767
02/05/2023 11:00,108.96,108.96,108.96,108.96,108.96,108.96,107.9687725
02/05/2023 12:00,98.46,98.46,98.46,98.46,98.46,98.46,103.5758194
02/05/2023 13:00,92.76,92.76,92.76,92.76,92.76,94.72,96.701872
02/05/2023 14:00,86.32,86.32,86.32,86.32,86.32,99.24,89.89620889
02/05/2023 15:00,81.97,81.97,81.97,81.97,81.97,89.86,89.28165069
02/05/2023 16:00,87.2,87.2,87.2,87.2,87.2,87.2,101.2996779
02/05/2023 17:00,94.43,94.43,94.43,94.43,94.43,94.43,123.3099662
02/05/2023 18:00,117.38,117.38,98.89,117.38,117.38,117.38,138.7763478
02/05/2023 19:00,130,130,124.99,130,130,130,143.3969151
02/05/2023 20:00,142.86,142.86,142.86,142.86,142.86,142.86,136.9895767
02/05/2023 21:00,133.69,133.69,148.16,133.69,133.69,133.69,126.667275
02/05/2023 22:00,124.02,124.02,125,124.02,124.02,124.02,110.5863352
02/05/2023 23:00,116.13,116.13,116.13,116.13,116.13,116.13,104.6228445
03/05/2023 00:00,107.65,107.65,116.2,107.65,107.65,112.78,99.52982296
03/05/2023 01:00,102.63,102.63,102.63,102.63,102.63,106.05,96.35755769
03/05/2023 02:00,100.97,100.97,100.97,100.97,100.97,104.98,95.68911607
03/05/2023 03:00,97.8,97.8,97.8,97.8,97.8,106.54,94.22760814
03/05/2023 04:00,88.52,105.25,85.55,85.55,97.37,107.07,98.21559877
03/05/2023 05:00,99.88,111.92,91.38,91.38,110.09,111.03,109.5677766
03/05/2023 06:00,111.86,125.52,102,102,123.85,124.7,128.7373225
03/05/2023 07:00,126.26,133.3,121.2,121.2,132.46,132.05,137.8802442
03/05/2023 08:00,125.1,125.1,119.34,125.1,125.1,125.1,117.7930073
03/05/2023 09:00,110.1,110.1,110.1,110.1,110.1,110.1,102.3508731
03/05/2023 10:00,91.16,91.16,82.1,91.16,91.16,91.16,99.69976574
03/05/2023 11:00,84.16,84.16,77.61,84.16,84.16,84.16,96.61813662
03/05/2023 12:00,74.64,77.83,65.99,72.33,77.42,77.6,92.04101101
03/05/2023 13:00,59.11,80.02,49.95,64.15,36,77.85,84.81277799
03/05/2023 14:00,50.11,75.13,38.01,56.65,24.3,78.64,83.12467969
03/05/2023 15:00,53.46,73.5,30,48.15,50,82.97,86.01370699
03/05/2023 16:00,62.75,83.86,25,47.72,81.29,94.71,94.02367681
03/05/2023 17:00,91.76,97.59,40,87.53,96.92,99.38,110.5534448
03/05/2023 18:00,104.08,124.09,45.41,95.34,104.9,122.86,128.6353568
03/05/2023 19:00,126.23,140.08,80.01,121.88,123.1,139.41,124.6133777
03/05/2023 20:00,135.98,171.58,117.84,117.84,147.73,169.53,124.5000825
03/05/2023 21:00,126.28,132.25,122.99,122.99,128.9,131.72,113.6350739
03/05/2023 22:00,107.58,120.95,115.69,99.02,116.82,120.15,95.2246058
03/05/2023 23:00,95.19,114.73,85.49,85.49,101.59,113.27,99.45051633
04/05/2023 00:00,91.96,100.13,86,86,99.18,121.34,94.17712675
04/05/2023 01:00,86.1,95.24,79.61,79.61,94.35,118.07,90.9844892
04/05/2023 02:00,85.88,94.16,79.81,79.81,93,118.07,89.65517036
04/05/2023 03:00,85.54,95.26,79.61,78.39,93.78,118.6,89.21206409
04/05/2023 04:00,84.48,95.91,80.01,76.03,94.16,119.62,95.51780728
04/05/2023 05:00,92.6,106.94,82.2,82.2,105.33,123.97,93.60904177
04/05/2023 06:00,96.64,125,100.68,79.92,109.5,131.07,115.6166536
04/05/2023 07:00,122.33,130,115.09,115.09,128.98,129.76,124.5696728
04/05/2023 08:00,119.9,119.9,119.9,119.9,119.9,119.9,110.9469951
04/05/2023 09:00,104.42,104.42,104.42,104.42,104.42,104.42,91.97295705
04/05/2023 10:00,90,90,90,90,90,90,83.13355488
04/05/2023 11:00,79.6,79.6,79.6,79.6,79.6,79.6,71.59006824
04/05/2023 12:00,70.42,70.06,71.07,71.07,70.06,84.45,66.03419721
04/05/2023 13:00,60.95,60.21,62.27,62.27,59.72,90.11,62.94381496
04/05/2023 14:00,57.85,56.69,59.79,59.79,56.69,94.02,63.35283614
04/05/2023 15:00,62.85,65.28,65.14,65.14,57,96.28,71.59006824
04/05/2023 16:00,75.29,78.88,69.22,72.19,78.65,106.14,93.43861628
04/05/2023 17:00,90.93,99.6,75.73,75.73,94.29,123.63,107.7316342
04/05/2023 18:00,100,115.57,80.61,80.61,111.32,131.57,117.4572489
04/05/2023 19:00,118.53,122.01,108,108,118.53,146.07,122.2291627
04/05/2023 20:00,118.24,120.74,115.52,115.52,120.49,156.47,115.0485686
04/05/2023 21:00,113.37,114.77,128.58,112.25,114.74,133.23,107.9815916
04/05/2023 22:00,107.79,105.5,121.63,107.79,105.12,125.47,93.84763746
04/05/2023 23:00,94.61,94.12,115.09,95.02,94.36,114.5,89.15525559
05/05/2023 00:00,91.5,91.5,110.39,91.5,91.5,109.02,85.11295631
05/05/2023 01:00,81.8,81.8,104.09,81.8,81.8,109.02,84.31183934
05/05/2023 02:00,78.49,78.49,101.38,78.49,78.49,110.36,81.25615031
05/05/2023 03:00,79.51,79.51,101.38,79.51,79.51,110.36,81.15314955
05/05/2023 04:00,78.49,78.49,94,78.49,78.49,112.08,91.21288985
05/05/2023 05:00,87.52,87.52,101.38,87.52,87.52,109.17,96.00814717
05/05/2023 06:00,101.22,101.22,110.9,101.22,101.22,117.99,108.4140158
05/05/2023 07:00,113.75,113.75,114.87,113.75,113.75,113.75,112.2593772
05/05/2023 08:00,114.2,110.7,112.58,112.58,109.01,110.84,103.9506498
05/05/2023 09:00,107.2,97.28,102.61,102.61,90.8,98.04,108.723018
05/05/2023 10:00,100.88,90.12,95.89,95.89,84.07,90.98,102.6230845
05/05/2023 11:00,99.84,80.94,91.03,91.03,71.7,82.39,91.5562257
05/05/2023 12:00,90.76,78.44,84.99,84.99,72.03,79.39,89.37032081
05/05/2023 13:00,81.51,77.01,82,82,77.36,77.05,81.4163737
05/05/2023 14:00,78.9,78.9,78.9,78.9,78.9,78.9,81.63381974
05/05/2023 15:00,81.08,81.08,80,81.08,81.08,81.08,91.62489287
05/05/2023 16:00,91.16,91.16,75.43,91.16,91.16,91.16,100.402846
05/05/2023 17:00,98.4,100.17,82,96.91,99.87,100,111.4697048
05/05/2023 18:00,112.8,112.8,101.38,112.8,112.8,114.89,123.3720141
05/05/2023 19:00,120.54,120.54,111.05,120.54,120.54,120.54,129.1515009
05/05/2023 20:00,129.23,128.57,130,130,128.76,121.81,124.0129077
05/05/2023 21:00,126.31,126.31,127.05,126.31,126.31,120.29,118.25631
05/05/2023 22:00,115.56,115.56,115.56,115.56,115.56,115.56,105.1179916
05/05/2023 23:00,115.51,103.34,110.9,110.9,124.05,104.31,101.7075222
06/05/2023 00:00,106.71,106.71,118.71,106.71,106.71,106.71,94.38302417
06/05/2023 01:00,99.62,99.62,116,99.62,99.62,99.62,95.27569737
06/05/2023 02:00,95.71,95.71,107.98,95.71,95.71,95.71,94.11980002
06/05/2023 03:00,91.7,91.7,100,91.7,91.7,91.7,90.36599476
06/05/2023 04:00,89.93,89.93,100.7,89.93,89.93,89.93,91.51044758
06/05/2023 05:00,91.7,91.7,107.98,91.7,91.7,91.7,95.27569737
06/05/2023 06:00,97.2,97.2,110,97.2,97.2,97.2,98.19405206
06/05/2023 07:00,99.02,99.02,108.95,99.02,99.02,99.02,101.5129652
06/05/2023 08:00,95.13,95.13,95.13,95.13,95.13,95.13,92.60912229
06/05/2023 09:00,93.28,93.28,93.28,93.28,93.28,93.28,115.7156248
06/05/2023 10:00,82.53,82.53,82.53,82.53,82.53,82.53,119.0230934
06/05/2023 11:00,74.42,74.42,74.42,74.42,74.42,94.71,108.723018
06/05/2023 12:00,72.13,71.02,71.61,71.61,70.36,93.88,99.29272677
06/05/2023 13:00,55.85,55.75,55.8,55.8,55.69,95.61,80.20325371
06/05/2023 14:00,50,50,50,50,50,94.82,83.57938953
06/05/2023 15:00,63.16,63.16,63.16,63.16,63.16,98.08,81.54226351
06/05/2023 16:00,74.64,74.64,50,74.64,74.64,102.44,89.39320986
06/05/2023 17:00,90.3,90.3,58,90.3,90.3,108.94,107.8646784
06/05/2023 18:00,101.14,102.7,72.01,99.72,102.7,112.78,117.9587523
06/05/2023 19:00,105.3,108.05,102.19,102.8,108.05,109.77,118.5653123
06/05/2023 20:00,112.84,111.81,112.07,112.07,115.36,111.96,115.8186255
06/05/2023 21:00,108.71,108.71,118.77,108.71,108.71,108.71,108.8374633
06/05/2023 22:00,103.12,103.12,115,103.12,103.12,103.12,96.12259245
06/05/2023 23:00,92.38,92.38,109.94,92.38,92.38,92.38,109.8789154
07/05/2023 00:00,115.42,92.65,106.78,106.78,123.71,93.87,95.19558567
07/05/2023 01:00,99.92,86.17,95.02,95.02,112,86.45,92.41456531
07/05/2023 02:00,93.78,82.66,90,90,107.61,82.49,86.68085668
07/05/2023 03:00,84.69,83.51,84.3,84.3,86.27,83.5,84.0943933
07/05/2023 04:00,84.08,82.94,83.71,83.71,85.69,82.93,83.43061067
07/05/2023 05:00,85.3,84.07,84.86,84.86,86.85,83.88,83.46494425
07/05/2023 06:00,86.3,83.14,85.08,85.08,90.1,82.4,88.13431176
07/05/2023 07:00,82.78,81.87,82.48,82.48,84.1,81.9,85.84540612
07/05/2023 08:00,78.44,75.87,77.51,77.51,80.29,80.64,95.0468068
07/05/2023 09:00,82.34,67.6,57.01,76.25,78.82,67.72,117.2148579
07/05/2023 10:00,83.66,33.9,30,63.48,67.07,58.98,122.5594526
07/05/2023 11:00,90.04,5.09,25,55.13,54.36,50.23,116.1962949
07/05/2023 12:00,103.31,-0.04,25,60.48,52.25,50.42,103.0923101
07/05/2023 13:00,80,-0.99,25,47.25,55,50.44,82.40060313
07/05/2023 14:00,45,-0.03,25,27.4,45,50.42,75.17910583
07/05/2023 15:00,28.65,15.44,10.1,24.09,40,53.73,73.33653678
07/05/2023 16:00,58.25,56.62,4.17,57.6,60.37,61.33,89.00409591
07/05/2023 17:00,78.61,75.97,5,77.75,82.34,86.28,118.4050889
07/05/2023 18:00,96.35,94.94,20,95.63,98.99,95.22,117.4208595
07/05/2023 19:00,106.63,99.36,74.99,101.3,123.94,101.51,120.0988791
07/05/2023 20:00,107.97,106.45,107.43,107.43,110.1,112.69,120.0645455
07/05/2023 21:00,111.29,105.02,111,109.2,120,105.8,112.9002708
07/05/2023 22:00,109.59,99.3,115.5,106.23,123.99,100.76,99.97939846
07/05/2023 23:00,98.61,96.07,100,97.99,100,96.22,99.87639771
08/05/2023 00:00,105,85.92,107,98.24,118.1,99.92,90.71628359
08/05/2023 01:00,90.67,83.93,88.58,88.58,100,97.88,88.04512296
